date,News,source
2024-09-26,"고려아연 “장형진 영풍 고문, ‘석포제련소 연 6만톤 산업폐기물 처리하라’며 최고경영진 압박”",헤럴드경제
2024-09-26,고려아연(010130) 소폭 상승세 +3.84%,인포스탁
2024-09-26,"MBK·영풍, 고려아연 공개매수 가격 전격 인상",딜사이트
2024-09-26,"[특징주]MBK, 공개매수가 올리자…고려아연, 5%대 강세",이데일리
2024-09-26,"MBK, 고려아연 공개매수가 75만원으로 상향",뉴스핌
2024-09-26,"MBK-영풍, 고려아연 공개매수가격 75만원으로 상향",컨슈머타임스
2024-09-26,"MBK-영풍, 고려아연 공개매수 '주당 75만원'으로 전격 인상",뉴스핌
2024-09-26,"MBK·영풍, 고려아연 공개매수 가격 66만→75만원으로 상향",뉴스핌
2024-09-26,"MBK·영풍, 고려아연 공개매수가 66만원→75만원 상향(종합)",연합뉴스
2024-09-26,"쩐의 전쟁' 공개매수가 올린 MBK…""고려아연 평균종가에 50% 할증""[마켓인]",이데일리
2024-09-26,"영풍·MBK, 고려아연 공개매수 가격 전격 인상↑…주당 75만원(종합)",아시아경제
2024-09-26,"“3개월 평균종가에 45% 할증”···MBK, 고려아연 공개매수가 75만원으로 13.6%↑ [시그널]",서울경제
2024-09-26,MBK의 승부수…고려아연 공개매수가 75만원으로 올렸다 [투자360],헤럴드경제
2024-09-26,"고려아연 분쟁 2R…MBK·영풍, 공개매수가 75만원으로 상향",한국경제
2024-09-26,"MBK·영풍, 고려아연 공개매수가 66만원→75만원 상향",인포스탁
2024-09-26,"점입가경 고려아연 M&A, MBK·영풍, 고려아연 공개매수가 75만원으로 올려",이투데이
2024-09-26,"NH證, MBK向 인수금융 셀다운 이유는",아시아경제
2024-09-26,"영풍도 3000억 지원사격 나섰다, 錢의 전쟁 가속화",헤럴드경제
2024-09-26,"MBK·영풍, 고려아연 공개매수가 75만원으로 상향",연합뉴스
2024-09-26,[ 포 착 ] ▶ 9월 26일 ◀  상한가 예정 종목 5개 공개,인포스탁
2024-09-26,[ 포 착 ] ▶ 9월 26일 ◀  상한가 예정 종목 5개 공개,인포스탁
2024-09-26,"[S리포트] ②'장기투자' 약속 MBK, 과거 행적 봤더니… 이유 있는 불신",인포스탁
2024-09-26,[코스피·코스닥 전 거래일(25일) 주요공시],연합뉴스
2024-09-26,"[S리포트] ①여론전 패배 MBK, 고려아연 정상화 명분 왜 안통했나",인포스탁
2024-09-25,"최대 2.3兆 투입 승부수 던진 MBK, 공개매수가 75만원으로 상향",조선비즈
2024-09-25,"MBK, 고려아연 공개매수가 66만원→75만원으로 전격 상향",아시아경제
2024-09-25,"MBK, 영풍서 조달한 3000억 전액 추가 투입···최 회장과 쩐의 전쟁 시작 [시그널]",서울경제
2024-09-25,[단독] '쩐의전쟁' 승부거는 MBK…고려아연 공개매수가 올린다,한국경제
2024-09-25,"[단독] MBK, 고려아연 공개매수가 75만원으로 상향···최대 2.3조 투입 승부수 던졌다 [시그널]",서울경제
2024-09-25,"MBK, 고려아연 공개매수가 75만원으로 상향···승부수 던졌다 [시그널]",서울경제
2024-09-25,▶▶클릭◀◀ 상위 1% 급등정보 무료공개!,인포스탁
2024-09-25,▶▶클릭◀◀ 상위 1% 급등정보 무료공개!,인포스탁
2024-09-25,[ 포 착 ] ▶ 9월 26일 ◀  상한가 예정 종목 5개 공개,인포스탁
2024-09-25,“SM엔터 시세조종에 고려아연 돈 태웠다”…재조명받는 원아시아파트너스[마켓인],이데일리
2024-09-25,"[고침] 경제(MBK, 고려아연 공개매수가 올리나…영풍서 3…)",연합뉴스
2024-09-25,"영풍, MBK에 3000억 대여…매수가 상향하나",딜사이트
2024-09-25,"MBK, 영풍서 3000억원 추가차입…고려아연 공개매수가 올리나",아시아경제
2024-09-25,"MBK, 고려아연 공개매수가 올리나…영풍서 3천억원 추가차입",연합뉴스
2024-09-25,"고려아연 ""국가핵심기술 신청"" VS 영풍 'MBK에 3000억 지원'",파이낸셜뉴스
2024-09-25,주주환원 이행해라 개미들 뭉쳤다,파이낸셜뉴스
2024-09-25,"반박에 재반박'...고려아연 vs MBK, 재무건전성 공방 날로 격화",뉴스핌
2024-09-25,"영풍, MBK에 3000억 실탄 지원···고려아연 공개매수 총력전",서울경제
2024-09-25,"영풍, MBK에 3000억 지원… 고려아연 공개매수가 올리나",조선비즈
2024-09-25,"밸류업지수 편입 종목, 고무줄 기준 논란",서울경제
2024-09-25,"MBK, 고려아연 공개매수가 조정하나…3천억 추가차입",뉴스핌
2024-09-25,고소·고발에 상호 비난... 도 넘는 고려아연 ·영풍 신경전,조선비즈
2024-09-25,"영풍, MBK에 3000억 대여…고려아연 공개매수 지원 총력",뉴스핌
2024-09-25,"하이니켈 전구체 특허 中 매각 막는다…고려아연, 국가핵심기술 신청",인포스탁
2024-09-25,"코스피, 밸류업 지수 실망감에 2600선 반납..투자 전략은?",매일경제
2024-09-25,"영풍, 최윤범 고려아연 회장 등 배임 혐의 고소… 맞고소전 비화",인포스탁
2024-09-25,"고려아연, 정부에 국가핵심기술 지정 신청...판도 변화 촉각",이데일리
2024-09-25,"[격랑의 고려아연] 정치권까지 가세…MBK 김병주, '국감' 소환될까",인포스탁
2024-09-25,"고려아연, 최대주주등 소유주식수 3,237,808주 감소",인포스탁
2024-09-25,공개매수 '선택의 시간' 앞에 선 MBK 파트너스,인포스탁
2024-09-25,"고려아연-영풍, 거세지는 법정 공방",딜사이트
2024-09-25,"고려아연, 정부에 '국가핵심기술' 지정 신청",딜사이트
2024-09-25,"한화·현대차, 고려아연 상호지분 매각해야",뉴스핌
2024-09-25,"거버넌스포럼 ""고려아연 공개매수, 기업 재평가 기회""",딜사이트
2024-09-25,"해외 매각 가능성 차단···고려아연, 산업부에 2차전지 국가핵심기술 신청",서울경제
2024-09-25,1억원 이상 매수체결 상위 20 종목(코스피),인포스탁
2024-09-25,"[중화학 ON] LG엔솔, BMTS 브랜드 'B.around' 런칭 外",딜사이트
2024-09-25,거버넌스포럼 “MBK의 고려아연 공개매수 환영… 100% 매수하길”,조선비즈
2024-09-25,"영풍, 최윤범 고려아연 회장 검찰에 맞고소…법적 공방 가열",이투데이
2024-09-25,"고려아연, 정부에 국가핵심기술 지정 신청",이투데이
2024-09-25,"‘경영권 분쟁’ 고려아연, 정부에 국가핵심기술 지정 신청",조선비즈
2024-09-25,“남의 집안 싸움으로 돈 벌것 같지?”…진짜 선수들도 어렵다는 경영권분쟁 종목 [방영덕의 디테일],매일경제
2024-09-25,▶나만 빼고 다 본다고? 주린이 필수템. 인포스탁 모바일 주식신문,인포스탁
2024-09-25,"거버넌스포럼 ""MBK의 고려아연 공매개수 환영…전체 주식 사야""",연합뉴스
2024-09-25,"고려아연, 국가핵심기술 지정 신청… 해외 매각 막는다",인포스탁
2024-09-25,"[Invest&Law]고려아연-MBK·영풍, 경영권 놓고 법적 공방 비화",아시아경제
2024-09-25,"고려아연, 'H2 MEET' 3년 연속 참가...그린수소생태계 로드맵 선봬",파이낸셜뉴스
2024-09-25,"고려아연 주가 70만원 횡보...MBK, 가격조정 나설까",헤럴드경제
2024-09-25,"영풍, 최윤범 고려아연 회장 등 배임 혐의로 고소",파이낸셜뉴스
2024-09-25,국내 친환경 관련株들 해리스 당선 기대감에 ‘방긋’,한국경제
2024-09-25,현금인출 특화 스탁론 출시!! 최대한 현금인출을 받을수 있는 특별한 비법은?,인포스탁
2024-09-25,"투자금 부족, 예상 못한 반대매매 위기...스탁론 투자자라면 걱정 끝!",이데일리
2024-09-25,고려아연 '이차전지 국가핵심기술 카드'…경영권 분쟁 판 흔드나(종합),연합뉴스
2024-09-25,"고려아연 사태, 국가핵심기술 신청으로 새 국면 맞을까?",컨슈머타임스
2024-09-25,"영풍, 고려아연 최윤범 회장·노진수 전 대표 배임 혐의로 고소",뉴스핌
2024-09-25,"경영권 분쟁' 고려아연, 정부에 국가핵심기술 지정 전격 신청(종합)",연합뉴스
2024-09-25,"고려아연, H2 MEET서 트로이카 드라이브 '그린수소' 비전 공개한다",뉴스핌
2024-09-25,"영풍, 고려아연 최윤범 회장·노진수 전 대표 배임 혐의로 고소",머니투데이
2024-09-25,"영풍, 고려아연 최윤범 회장 검찰에 고소…'맞고소' 비화",연합뉴스
2024-09-25,주식만 있다면 누구나 DSR 무관 투자금을 4배까지! 미수신용 대환도 OK!,인포스탁
2024-09-25,주식만 있다면 누구나 DSR 무관 투자금을 4배까지! 미수신용 대환도 OK!,인포스탁
2024-09-25,고려아연 '국가핵심기술 카드' 꺼냈다…경영권 분쟁 판 흔드나,연합뉴스
2024-09-25,"경영권 분쟁' 고려아연, 정부에 국가핵심기술 지정 전격 신청",연합뉴스
2024-09-25,"[카드뉴스] 고려아연, 핵심 기술 유출 막아야… MBK파트너스의 인수 시도에 긴장""",인포스탁
2024-09-25,"MBK와 손잡은 영풍, 이번에는 최윤범 고려아연 회장 배임 혐의로 고소",서울경제
2024-09-25,스탁론 최대의 걸림돌 DSR 한도...우리는 깔끔히 해결했습니다!,한국경제
2024-09-25,"고려아연, 'H2 MEET' 3년 연속 참가…'그린수소' 비전 공개",머니투데이
2024-09-25,DSR 한도 무관 누구나 최대 4배 주식자금 이용 가능! 주식 신용대환도 당일 즉시!,서울경제
2024-09-25,재평가 가능성 높아진 자동차 업종에 주목할 때...본격적 반등은 언제쯤?,이데일리
2024-09-25,"고려아연, ‘H2 MEET’ 3년 연속 참가…그린수소 사업 비전 공개",헤럴드경제
2024-09-25,"고려아연, 탈탄소 사회 앞당기는 '지속 가능 그린메탈' 비전 공개",인포스탁
2024-09-25,"MBK 선택 D-1, 고려아연 주가 내림세…기관 주주 선택은 [투자360]",헤럴드경제
2024-09-25,[fn마켓워치] “주주환원 이행해라” 뿔난 상장사 소액주주들 잇단 궐기,파이낸셜뉴스
2024-09-25,전일자 주요 지분 변동 공시,인포스탁
2024-09-25,▶▶클릭◀◀ 상위 1% 급등정보 무료공개!,인포스탁
2024-09-25,[ 포 착 ] ▶ 9월 25일 ◀  상한가 예정 종목 5개 공개,인포스탁
2024-09-25,고려아연 지분 7.6% 보유한 국민연금 “경영권 분쟁엔 개입 안해”,조선비즈
2024-09-24,[ 포 착 ] ▶ 9월 25일 ◀  상한가 예정 종목 5개 공개,인포스탁
2024-09-24,▶▶클릭◀◀ 상위 1% 급등정보 무료공개!,인포스탁
2024-09-24,"영풍정밀 사외이사 3인 ""영풍·MBK의 공개매수 반대…현 경영진 신임""",뉴스핌
2024-09-24,"영풍정밀 사외이사들 ""영풍·MBK의 공개매수 반대…현 경영진 신임""",머니투데이
2024-09-24,"고려아연 ""적대적 M&A, 약탈 행위"" … MBK ""中 매각은 억측""",파이낸셜뉴스
2024-09-24,"고려아연 ""장형진이 폐기물 떠넘기려 해 갈등""… 영풍 ""사실 아냐""",인포스탁
2024-09-24,장형진 영풍 고문 “최윤범 회장과 소통 어려워... 고려아연 살리려는 것”,조선비즈
2024-09-24,"고려아연 ""영풍, '日 전범기업과 접촉' 허위사실 음해…법적 대응""",아시아경제
2024-09-24,"영풍 ""폐기물 처리, 다른 공장에 판매…고려아연 주장 사실 아냐""",뉴스핌
2024-09-24,고려아연 “영풍이 폐기물 떠넘겨 갈등 시작”... 영풍 “사실과 달라”,조선비즈
2024-09-24,"최윤범, 내주 대응책 발표 무게",딜사이트
2024-09-24,"고려아연 ""투기자본 물러나라…영풍·MBK 약탈적 행위 좌시할 수 없어""",매일경제
2024-09-24,경영권 여론전 격화에 영풍 주가 연일 급락…고려아연도 약세,연합뉴스
2024-09-24,이제중 고려아연 부회장 “영풍 폐기물 떠넘기기가 갈등 불씨…‘中 매각 않는다’는 MBK 믿을 수 있나” (종합),헤럴드경제
2024-09-24,"“시간이 없는데”…고려아연, ‘해외 백기사’ 구할 수 있을까",이데일리
2024-09-24,"고려아연 ""日 전범기업 접촉 주장한 영풍에 법적 조치할 것""",컨슈머타임스
2024-09-24,[격랑의 고려아연] 'CTO' 이제중 부회장 나선 까닭은,인포스탁
2024-09-24,중국 매각설 부인에도…지역 반발에 국정감사까지 '수세 몰리는 MBK',뉴스핌
2024-09-24,"맞불 놓은 고려아연 ""영풍, 유해 폐기물 떠넘겨""",이데일리
2024-09-24,MBK 거듭 부인에도···고려아연 부회장 “MBK 당연히 중국에 팔 것···국가적 재앙”,서울경제
2024-09-24,"맞불 붙은 '쩐의 전쟁'...고려아연 ""약탈적 행위"" VS MBK ""중국 매각은 억측""",파이낸셜뉴스
2024-09-24,"고려아연, 주식등의 대량보유자 소유주식수 변동",인포스탁
2024-09-24,"[종합] 고려아연-영풍 분쟁 ""영풍이 떠넘긴 폐기물 처리가 갈등 촉발""",뉴스핌
2024-09-24,"고려아연 ""'전범기업 접촉' 허위사실 음해 영풍에 법적조치""",인포스탁
2024-09-24,"“중국에 팔 생각 없다고? MBK, 믿을 수 없다”...고려아연 산증인이 분노한 이유",매일경제
2024-09-24,MBK의 꼼수?…고려아연 해외매각 부인에 시장은‘갸우뚱’,인포스탁
2024-09-24,"[격랑의 고려아연] ""영풍이 떠넘긴 폐기물 거절하자 경영권 약탈 시도""",인포스탁
2024-09-24,고려아연 “영풍이 폐기물 떠넘기려 해…거절하자 관계 틀어져”,이투데이
2024-09-24,"고려아연 ""MBK,영풍 약탈적 행위"" vs. MBK ""기업구조 개선""",인포스탁
2024-09-24,"고려아연, '허위사실 유포' 영풍에 법적 조치",인포스탁
2024-09-24,"고려아연 ""영풍·MBK 약탈적 행위... 부당한 M&A""",인포스탁
2024-09-24,"“국민연금, 고려아연 손들어줘야”…‘울산’방패쓰는‘고려아연’",인포스탁
2024-09-24,"MBK파트너스 ""고려아연, 중국에 매각하는 일은 없다""",파이낸셜뉴스
2024-09-24,고려아연 경영권 분쟁 장외 공방…26일 공개매수 변곡점 [이슈+],한국경제
2024-09-24,‘경영권 분쟁’ 영풍 11% 급락…기자회견 연 고려아연도 5%↓,이데일리
2024-09-24,"이제중 고려아연 부회장 “MBK, 기술 유출 우려...투기 자본에 맞서겠다”",이투데이
2024-09-24,"기존대출, 소득 무관 4배 주식자금 활용 가능! 증권사 신용미수 대환까지",이데일리
2024-09-24,"고려아연 ""투기자본 돈벌이 수단 될 수 없다""",딜사이트
2024-09-24,인기검색 20종목,인포스탁
2024-09-24,"최근 반등하는 친환경 발전 관련주, 지금이 매수 기회?",한국경제
2024-09-24,"이제중 고려아연 부회장 ""MBK 인수 시 기술자들 사표…中으로 기술 넘어갈 것 확신""[일문일답]",아시아경제
2024-09-24,[특징주]고려아연 주가 뚝↓‥다시 60만원대 진입,아시아경제
